doc_id,citation_id,span_text,length,category,task3_file,task2_file
6780,[CITATION_1],"1993;.",6,very_short,task3/6780.label,task2/6780.in
6797,[CITATION_2],"and Richards",12,very_short,task3/6797.label,task2/6797.in
6887,[CITATION_1],"For Asperaxis karenae",21,short,task3/6887.label,task2/6887.in
6897,[CITATION_1],"Walz, Effeltrich, FRG)",22,short,task3/6897.label,task2/6897.in
6917,[CITATION_1],"S1).",4,very_short,task3/6917.label,task2/6917.in
6927,[CITATION_1],"The details can be found in",27,short,task3/6927.label,task2/6927.in
6952,[CITATION_2],". (18)",6,very_short,task3/6952.label,task2/6952.in
6962,[CITATION_1],"Definition 1 (see ).",20,short,task3/6962.label,task2/6962.in
6996,[CITATION_1],"other Strecker reagents.",24,short,task3/6996.label,task2/6996.in
6996,[CITATION_2],"other Strecker reagents.",24,short,task3/6996.label,task2/6996.in
7077,[CITATION_4],", linear grouping",17,short,task3/7077.label,task2/7077.in
7077,[CITATION_5],", ordered grouping",18,short,task3/7077.label,task2/7077.in
7079,[CITATION_3],"and Heidt et al,",16,short,task3/7079.label,task2/7079.in
7104,[CITATION_3],"Kyle.",5,very_short,task3/7104.label,task2/7104.in
7104,[CITATION_4],"Kyle.",5,very_short,task3/7104.label,task2/7104.in
7112,[CITATION_9],"Leinonen et al.",15,short,task3/7112.label,task2/7112.in
7121,[CITATION_1],"Definition 2 (see ).",20,short,task3/7121.label,task2/7121.in
7164,[CITATION_4],"A-D in.",7,very_short,task3/7164.label,task2/7164.in
7199,[CITATION_1],"Definition 4 (see ).",20,short,task3/7199.label,task2/7199.in
7207,[CITATION_1],"Sahoo and Maha (2007) and",25,short,task3/7207.label,task2/7207.in
7224,[CITATION_7],"take V xb",9,very_short,task3/7224.label,task2/7224.in
7224,[CITATION_8],"index and V db",14,very_short,task3/7224.label,task2/7224.in
7227,[CITATION_2],"; b, Kim et al.",15,short,task3/7227.label,task2/7227.in
7252,[CITATION_4],"or at work.",11,very_short,task3/7252.label,task2/7252.in
7269,[CITATION_1],"Durnin for Bessel beams",23,short,task3/7269.label,task2/7269.in
7286,[CITATION_1],"Definition 5 (see",17,short,task3/7286.label,task2/7286.in
7287,[CITATION_4],"; this work), Pds",17,short,task3/7287.label,task2/7287.in
7291,[CITATION_11],", social organization",21,short,task3/7291.label,task2/7291.in
7291,[CITATION_12],", health status, diet",21,short,task3/7291.label,task2/7291.in
7303,[CITATION_4],"and between lines",17,short,task3/7303.label,task2/7303.in
7307,[CITATION_5],"and MOGAFC",10,very_short,task3/7307.label,task2/7307.in
7315,[CITATION_1],"The 3CC model is given as",25,short,task3/7315.label,task2/7315.in
7323,[CITATION_2],"and JST",7,very_short,task3/7323.label,task2/7323.in
7333,[CITATION_4],"Aerts.",6,very_short,task3/7333.label,task2/7333.in
7346,[CITATION_1],"Galactic SNR 3C396, see",23,short,task3/7346.label,task2/7346.in
7359,[CITATION_2],"Colony colour codes refer to",28,short,task3/7359.label,task2/7359.in
7361,[CITATION_2],"; b, Kim et al.",15,short,task3/7361.label,task2/7361.in
7371,[CITATION_2],", music",7,very_short,task3/7371.label,task2/7371.in
7394,[CITATION_1],"In addition to the studies by",29,short,task3/7394.label,task2/7394.in
7406,[CITATION_6],"; Cypovirus",11,very_short,task3/7406.label,task2/7406.in
7416,[CITATION_4],"but is still challenging",24,short,task3/7416.label,task2/7416.in
7434,[CITATION_2],", antioxidant effects",21,short,task3/7434.label,task2/7434.in
7440,[CITATION_1],"where K(x; η) is given by",25,short,task3/7440.label,task2/7440.in
7453,[CITATION_1],"James",5,very_short,task3/7453.label,task2/7453.in
7525,[CITATION_1],"whereK N (x) is given in",24,short,task3/7525.label,task2/7525.in
7538,[CITATION_3],", and",5,very_short,task3/7538.label,task2/7538.in
7538,[CITATION_1],"The hybrid decision matries",27,short,task3/7538.label,task2/7538.in
7561,[CITATION_1],"As explains:",12,very_short,task3/7561.label,task2/7561.in
7659,[CITATION_2],") for ζ",7,very_short,task3/7659.label,task2/7659.in
7659,[CITATION_3],"and ζ",5,very_short,task3/7659.label,task2/7659.in
7690,[CITATION_2],"and so",6,very_short,task3/7690.label,task2/7690.in
7697,[CITATION_1],"Utilize",7,very_short,task3/7697.label,task2/7697.in
7730,[CITATION_7],", and to be highly cytotoxic",28,short,task3/7730.label,task2/7730.in
7742,[CITATION_2],"analogous to those in",21,short,task3/7742.label,task2/7742.in
7750,[CITATION_2],", Nešić and Teel [2004],",24,short,task3/7750.label,task2/7750.in
7756,[CITATION_6],"and T cells",11,very_short,task3/7756.label,task2/7756.in
7769,[CITATION_1],"the sense of.",13,very_short,task3/7769.label,task2/7769.in
7812,[CITATION_3],", cohesive-frictional soils",27,short,task3/7812.label,task2/7812.in
7817,[CITATION_1],"is the rational function in",27,short,task3/7817.label,task2/7817.in
7828,[CITATION_4],"dental office,",14,very_short,task3/7828.label,task2/7828.in
7828,[CITATION_11],"colonoscopy,",12,very_short,task3/7828.label,task2/7828.in
7852,[CITATION_1],"CXCR4) 41].",11,very_short,task3/7852.label,task2/7852.in
7852,[CITATION_2],"CXCR4) 41].",11,very_short,task3/7852.label,task2/7852.in
7852,[CITATION_3],"CXCR4) 41].",11,very_short,task3/7852.label,task2/7852.in
7899,[CITATION_1],"used as first-line therapy",26,short,task3/7899.label,task2/7899.in
7953,[CITATION_1],"in which g",10,very_short,task3/7953.label,task2/7953.in
7953,[CITATION_2],"ab and g",8,very_short,task3/7953.label,task2/7953.in
8043,[CITATION_2],"at first, until",15,short,task3/8043.label,task2/8043.in
8043,[CITATION_4],", behavior analysis",19,short,task3/8043.label,task2/8043.in
8043,[CITATION_5],", and group monitoring",22,short,task3/8043.label,task2/8043.in
8071,[CITATION_1],"Here we will use",16,short,task3/8071.label,task2/8071.in
8111,[CITATION_2],", language modeling",19,short,task3/8111.label,task2/8111.in
8120,[CITATION_2],"and according to",16,short,task3/8120.label,task2/8120.in
8134,[CITATION_1],"ParAK122Q can bind ATP",22,short,task3/8134.label,task2/8134.in
8178,[CITATION_4],"In a 2004 study, Timlin et al",29,short,task3/8178.label,task2/8178.in
8192,[CITATION_2],", Dickson et al.",16,short,task3/8192.label,task2/8192.in
8192,[CITATION_3],", Harris et al.",15,short,task3/8192.label,task2/8192.in
8192,[CITATION_4],", Johnson et al.",16,short,task3/8192.label,task2/8192.in
8197,[CITATION_2],"and Bilateria",13,very_short,task3/8197.label,task2/8197.in
8295,[CITATION_2],"See also.",9,very_short,task3/8295.label,task2/8295.in
8307,[CITATION_1],"Zi, Fang and Zhang in",21,short,task3/8307.label,task2/8307.in
8356,[CITATION_8],", hypericin",11,very_short,task3/8356.label,task2/8356.in
8356,[CITATION_5],", calreticulin (CRT)",20,short,task3/8356.label,task2/8356.in
8366,[CITATION_3],"use RCNN",8,very_short,task3/8366.label,task2/8366.in
8366,[CITATION_6],"or VGG",6,very_short,task3/8366.label,task2/8366.in
8380,[CITATION_3],"and strategies",14,very_short,task3/8380.label,task2/8380.in
8389,[CITATION_2],"and W303-1B",11,very_short,task3/8389.label,task2/8389.in
8389,[CITATION_1],"S. cerevisiae strains MT8-1",27,short,task3/8389.label,task2/8389.in
8432,[CITATION_2],"Recently, Chen and Hao in",25,short,task3/8432.label,task2/8432.in
8508,[CITATION_3],", CdS",5,very_short,task3/8508.label,task2/8508.in
8508,[CITATION_4],", and PbS",9,very_short,task3/8508.label,task2/8508.in
8536,[CITATION_1],"Similarly, Su et al.",20,short,task3/8536.label,task2/8536.in
8536,[CITATION_2],"use the same formulation as",27,short,task3/8536.label,task2/8536.in
8586,[CITATION_2],", ovarian cancer",16,short,task3/8586.label,task2/8586.in
8597,[CITATION_1],"The data come from",18,short,task3/8597.label,task2/8597.in
8652,[CITATION_1],"with the lme4 package",21,short,task3/8652.label,task2/8652.in
8697,[CITATION_1],"We adopt Horn's method",22,short,task3/8697.label,task2/8697.in
8744,[CITATION_2],", using the vdW-DF-cx",21,short,task3/8744.label,task2/8744.in
8757,[CITATION_1],"2+ entry",8,very_short,task3/8757.label,task2/8757.in
8767,[CITATION_4],". (Me 4 N)",10,very_short,task3/8767.label,task2/8767.in
8767,[CITATION_6],"Cd 10 (SPh)",11,very_short,task3/8767.label,task2/8767.in
8767,[CITATION_8],"[Cd 10 Se 4 (SPh)",17,short,task3/8767.label,task2/8767.in
8773,[CITATION_1],"S5 ).",5,very_short,task3/8773.label,task2/8773.in
8806,[CITATION_2],"or Jancke, et al.",17,short,task3/8806.label,task2/8806.in
8828,[CITATION_2],", esophageal carcinoma",22,short,task3/8828.label,task2/8828.in
8854,[CITATION_8],", 4 hours for bulls",19,short,task3/8854.label,task2/8854.in
8873,[CITATION_1],"McPherron et al., 1986;",23,short,task3/8873.label,task2/8873.in
8876,[CITATION_2],"Kolle",5,very_short,task3/8876.label,task2/8876.in
8912,[CITATION_2],", prostate cancer",17,short,task3/8912.label,task2/8912.in
8931,[CITATION_6],", windshield",12,very_short,task3/8931.label,task2/8931.in
8931,[CITATION_7],", ventilation spacer",20,short,task3/8931.label,task2/8931.in
8966,[CITATION_2],"Tanksley, Cornell University",28,short,task3/8966.label,task2/8966.in
8977,[CITATION_2],"or bioprinting techniques",25,short,task3/8977.label,task2/8977.in
9001,[CITATION_1],"which gives.",12,very_short,task3/9001.label,task2/9001.in
9002,[CITATION_1],"where we have used",18,short,task3/9002.label,task2/9002.in
9005,[CITATION_2],", cognitive task analysis",25,short,task3/9005.label,task2/9005.in
9005,[CITATION_3],", cognitive walkthrough",23,short,task3/9005.label,task2/9005.in
9028,[CITATION_2],"or "nanosheet"",14,very_short,task3/9028.label,task2/9028.in
9033,[CITATION_1],"Ahuja et al.",12,very_short,task3/9033.label,task2/9033.in
9074,[CITATION_1],"Otherwise, it is nonadditive",28,short,task3/9074.label,task2/9074.in
9115,[CITATION_3],"and ImageNet",12,very_short,task3/9115.label,task2/9115.in
9151,[CITATION_20],"and 42 hours",12,very_short,task3/9151.label,task2/9151.in
9171,[CITATION_1],"The result above comes from",27,short,task3/9171.label,task2/9171.in
9171,[CITATION_3],"The result above comes from,,",29,short,task3/9171.label,task2/9171.in
9178,[CITATION_1],"This finding supports Rudan",27,short,task3/9178.label,task2/9178.in
9232,[CITATION_6],", 'monotonic sequence basin'",28,short,task3/9232.label,task2/9232.in
9232,[CITATION_7],"and 'super-basins'",18,short,task3/9232.label,task2/9232.in
9247,[CITATION_15],"or hypertension",15,short,task3/9247.label,task2/9247.in
9338,[CITATION_9],"or not polymorphic",18,short,task3/9338.label,task2/9338.in
9357,[CITATION_1],"where the triples.",18,short,task3/9357.label,task2/9357.in
9436,[CITATION_3],", PbSe",6,very_short,task3/9436.label,task2/9436.in
9436,[CITATION_4],", InP",5,very_short,task3/9436.label,task2/9436.in
9444,[CITATION_3],"The theorem in says:",20,short,task3/9444.label,task2/9444.in
9454,[CITATION_3],", ultrasound cavitation",23,short,task3/9454.label,task2/9454.in
9454,[CITATION_4],", chemical vapor deposition",27,short,task3/9454.label,task2/9454.in
9475,[CITATION_3],"; see also",10,very_short,task3/9475.label,task2/9475.in
9503,[CITATION_2],"7 (F-RCNN",9,very_short,task3/9503.label,task2/9503.in
9529,[CITATION_1],"Cd and Pb) 64.",14,very_short,task3/9529.label,task2/9529.in
9574,[CITATION_3],"The authors in",14,very_short,task3/9574.label,task2/9574.in
9574,[CITATION_5],"Whereas, only few studies",25,short,task3/9574.label,task2/9574.in
9600,[CITATION_2],", CdTe",6,very_short,task3/9600.label,task2/9600.in
9600,[CITATION_3],", CdS",5,very_short,task3/9600.label,task2/9600.in
9600,[CITATION_4],", and CdSe/ZnS",14,very_short,task3/9600.label,task2/9600.in
9607,[CITATION_4],", pig",5,very_short,task3/9607.label,task2/9607.in
9622,[CITATION_9],"(graphitelike) to sp",20,short,task3/9622.label,task2/9622.in
9755,[CITATION_7],"or microparticles (MPs)",23,short,task3/9755.label,task2/9755.in
9811,[CITATION_1],"In the expression given in",26,short,task3/9811.label,task2/9811.in
9822,[CITATION_2],"or PROSAC",9,very_short,task3/9822.label,task2/9822.in
9838,[CITATION_8],"Proteins, DNA",13,very_short,task3/9838.label,task2/9838.in
9838,[CITATION_9],", miRNA, RNA",12,very_short,task3/9838.label,task2/9838.in
9839,[CITATION_1],"techniques.",11,very_short,task3/9839.label,task2/9839.in
9839,[CITATION_2],"techniques.",11,very_short,task3/9839.label,task2/9839.in
9843,[CITATION_1],"Ren et al. ).",13,very_short,task3/9843.label,task2/9843.in
9893,[CITATION_1],"Info. 2 for vector maps)",24,short,task3/9893.label,task2/9893.in
9913,[CITATION_6],", Capsicum",10,very_short,task3/9913.label,task2/9913.in
9921,[CITATION_4],"and rituximab",13,very_short,task3/9921.label,task2/9921.in
9921,[CITATION_3],"GM-CSF inhalation therapy",25,short,task3/9921.label,task2/9921.in
9961,[CITATION_4],"and psychrophilic species",25,short,task3/9961.label,task2/9961.in
9981,[CITATION_1],"Substitution of (20b),",22,short,task3/9981.label,task2/9981.in
10120,[CITATION_2],"Section 5.3],",13,very_short,task3/10120.label,task2/10120.in
10125,[CITATION_4],"unit with layer normalization",29,short,task3/10125.label,task2/10125.in
10148,[CITATION_2],"and TransportDB",15,short,task3/10148.label,task2/10148.in
10200,[CITATION_3],"where is the averaging matrix",29,short,task3/10200.label,task2/10200.in
10229,[CITATION_5],", prostate cancer cells",23,short,task3/10229.label,task2/10229.in
10256,[CITATION_5],"and in synthetic tobacco",24,short,task3/10256.label,task2/10256.in
10258,[CITATION_1],"QC quantile-based classifier",28,short,task3/10258.label,task2/10258.in
10258,[CITATION_2],"; MC median-based classifier",28,short,task3/10258.label,task2/10258.in
10287,[CITATION_2],"are used in Section 5 of",24,short,task3/10287.label,task2/10287.in
10320,[CITATION_2],", the gliding velocity",22,short,task3/10320.label,task2/10320.in
10340,[CITATION_3],"; LSVM SVM with linear kernel",29,short,task3/10340.label,task2/10340.in
10359,[CITATION_2],"and becomes: In",15,short,task3/10359.label,task2/10359.in
10373,[CITATION_3],"; and also",10,very_short,task3/10373.label,task2/10373.in
10373,[CITATION_5],"and Catino-Mantegazza",21,short,task3/10373.label,task2/10373.in
10420,[CITATION_3],"and Pickles et al.",18,short,task3/10420.label,task2/10420.in
10429,[CITATION_2],"and 24 patients",15,short,task3/10429.label,task2/10429.in
10450,[CITATION_5],"Ellis et al.",12,very_short,task3/10450.label,task2/10450.in
10452,[CITATION_1],"Thus, K satisfies property",26,short,task3/10452.label,task2/10452.in
10456,[CITATION_1],"Chen.",5,very_short,task3/10456.label,task2/10456.in
10458,[CITATION_4],"We closely follow.",18,short,task3/10458.label,task2/10458.in
10458,[CITATION_5],"We closely follow.",18,short,task3/10458.label,task2/10458.in
10459,[CITATION_1],"We use layer normalization",26,short,task3/10459.label,task2/10459.in
10459,[CITATION_2],"and recurrent dropout",21,short,task3/10459.label,task2/10459.in
10498,[CITATION_2],"and ψ",5,very_short,task3/10498.label,task2/10498.in
10500,[CITATION_1],"The proof is presented in",25,short,task3/10500.label,task2/10500.in
10521,[CITATION_2],". pP25-gfp",10,very_short,task3/10521.label,task2/10521.in
10558,[CITATION_2],"), canine distemper",19,short,task3/10558.label,task2/10558.in
10581,[CITATION_3],", pattern recognition",21,short,task3/10581.label,task2/10581.in
10651,[CITATION_2],", citing the work of",20,short,task3/10651.label,task2/10651.in
10672,[CITATION_2],", along with lower bound in",27,short,task3/10672.label,task2/10672.in
10740,[CITATION_1],"It was assumed in that:",23,short,task3/10740.label,task2/10740.in
10741,[CITATION_9],", by mean HR",12,very_short,task3/10741.label,task2/10741.in
10756,[CITATION_3],"Details are presented in",24,short,task3/10756.label,task2/10756.in
10781,[CITATION_2],"for solving",11,very_short,task3/10781.label,task2/10781.in
10816,[CITATION_3],"PCC 7120.",9,very_short,task3/10816.label,task2/10816.in
10832,[CITATION_2],"and Virkar and Clauset",22,short,task3/10832.label,task2/10832.in
10837,[CITATION_2],"and (8) of",10,very_short,task3/10837.label,task2/10837.in
10838,[CITATION_3],", liver",7,very_short,task3/10838.label,task2/10838.in
10838,[CITATION_4],", and brain",11,very_short,task3/10838.label,task2/10838.in
10838,[CITATION_2],"and skeletal muscle",19,short,task3/10838.label,task2/10838.in
10868,[CITATION_3],"and glmnet",10,very_short,task3/10868.label,task2/10868.in
10868,[CITATION_2],"procedure using the ncvreg",26,short,task3/10868.label,task2/10868.in
10874,[CITATION_6],", and coinciding with",21,short,task3/10874.label,task2/10874.in
10881,[CITATION_9],"See also.",9,very_short,task3/10881.label,task2/10881.in
10892,[CITATION_2],", coagulopathies",16,short,task3/10892.label,task2/10892.in
10909,[CITATION_2],"and Di Rienzo et al.",20,short,task3/10909.label,task2/10909.in
10953,[CITATION_1],"Proof: See",10,very_short,task3/10953.label,task2/10953.in
10953,[CITATION_2],"Proof: See and.",15,short,task3/10953.label,task2/10953.in
10973,[CITATION_2],", Pet",5,very_short,task3/10973.label,task2/10973.in
10978,[CITATION_13],"or sea star wasting disease",27,short,task3/10978.label,task2/10978.in
10995,[CITATION_2],"C 5 XC 6.",9,very_short,task3/10995.label,task2/10995.in
10995,[CITATION_1],"C 2 XXXC 3. (G/A/S)XC.",22,short,task3/10995.label,task2/10995.in
11003,[CITATION_1],"Theorem 1.6 (Bai-Zhou ).",24,short,task3/11003.label,task2/11003.in
11009,[CITATION_1],"Weicker.",8,very_short,task3/11009.label,task2/11009.in
11030,[CITATION_2],", Scot pines",12,very_short,task3/11030.label,task2/11030.in
11030,[CITATION_3],"and cassava",11,very_short,task3/11030.label,task2/11030.in
11036,[CITATION_1],"from.",5,very_short,task3/11036.label,task2/11036.in
11089,[CITATION_3],"and the USA",11,very_short,task3/11089.label,task2/11089.in
11093,[CITATION_2],", South Atlantic",16,short,task3/11093.label,task2/11093.in
11105,[CITATION_3],"For Chinapaw et al.,",20,short,task3/11105.label,task2/11105.in
11233,[CITATION_4],"and VacA",8,very_short,task3/11233.label,task2/11233.in
11270,[CITATION_16],"In 2016, Jiang et al",20,short,task3/11270.label,task2/11270.in
11284,[CITATION_4],"apoptosis,",10,very_short,task3/11284.label,task2/11284.in
